sending_institution,sending_course_code,sending_course_name,sending_credits,receiving_institution,receiving_course_code,receiving_course_name,credits_transferred,note,gen_ed_requirement,label,label_name,rule_applied
Quinsigamond,CIS 121,Introduction to Programming in C++,3,Greenfield,CSC 252,C++ Programming,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 121,Introduction to Programming in C++,3,Massasoit,CTIM 371,Programming in C++,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 121,Introduction to Programming in C++,3,MassBay,CS 211,C++ Programming,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 121,Introduction to Programming in C++,3,Middlesex,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 121,Introduction to Programming in C++,3,Northern Essex,CIS 240,C++ Programming Language,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 121,Introduction to Programming in C++,3,Springfield Tech,CSC 101/101L,Computer Science 1 + Lab: Computer Science 1,3+1*,,-,1,partial_or_elective,Credits transferred has asterisk (conditional/variable transfer)
Quinsigamond,CIS 121,Introduction to Programming in C++,3,UMass Amherst,,Major or general elective,3,,-,1,partial_or_elective,Receiving course name contains 'free elective' or 'general elective'
Quinsigamond,CIS 121,Introduction to Programming in C++,3,UMass Amherst,,major or elective credit,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 121,Introduction to Programming in C++,3,UMass Dartmouth,CIS 266,Object Oriented Prog C++,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 121,Introduction to Programming in C++,3,UMass Lowell,,Computer Science 1000 Level Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 121,Introduction to Programming in C++,3,Worcester,,Free Elective,3,,-,1,partial_or_elective,Receiving course name contains 'free elective' or 'general elective'
Quinsigamond,CIS 134,Web Page Development I,3,Berkshire,CIS 155,Web Development,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 134,Web Page Development I,3,Bristol,CIS 162,Applications for Web Development,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 134,Web Page Development I,3,Fitchburg,CSC 1150,Basics of Web Design,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 134,Web Page Development I,3,Greenfield,CIS 151,Web Site Design and DevelopmentSpecial Requirement: Students not currently engaged in daily computer use should consider taking CIS 140 Computer Applications and Concepts.,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 134,Web Page Development I,3,Greenfield,CIS 151#(Replaced: 9/7/2022),Web Site Design and Development ISpecial Requirement: Students not currently engaged in daily computer use should consider taking CIS 140 Microcomputer Software Tools I.,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 134,Web Page Development I,3,Greenfield,CIS 151#(Replaced: 9/1/2016),Web Site Development,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 134,Web Page Development I,3,Holyoke,CSI 252,Introduction to Web Site Development,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 134,Web Page Development I,3,MassBay,CS 241,Web Site Development,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 134,Web Page Development I,3,Middlesex,ITC 125,Introduction to Web Publishing,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 134,Web Page Development I,3,Roxbury,IST 150,Web Design Fluency,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 134,Web Page Development I,3,Springfield Tech,CIT 140/140L,Web Authoring 1 + Lab: Web Authoring 1,3+1*,,-,1,partial_or_elective,Credits transferred has asterisk (conditional/variable transfer)
Quinsigamond,CIS 134,Web Page Development I,3,UMass Amherst,,major or elective credit,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 134,Web Page Development I,3,Worcester,CS 161,Basics of Web Design,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 141,Introduction to Data Communication and Networks,3,Bridgewater,,Computer Elective,3,,-,1,partial_or_elective,Receiving course name is purely 'Elective' (no specific course match)
Quinsigamond,CIS 141,Introduction to Data Communication and Networks,3,Fitchburg,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 141,Introduction to Data Communication and Networks,3,Framingham,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 141,Introduction to Data Communication and Networks,3,MCLA,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 141,Introduction to Data Communication and Networks,3,Middlesex,,Network Security Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 141,Introduction to Data Communication and Networks,3,Salem,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 141,Introduction to Data Communication and Networks,3,UMass Amherst,,major or elective credit,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 141,Introduction to Data Communication and Networks,3,UMass Dartmouth,,Free Elective,3,,-,1,partial_or_elective,Receiving course name contains 'free elective' or 'general elective'
Quinsigamond,CIS 141,Introduction to Data Communication and Networks,3,Westfield,,Elective,3,,-,1,partial_or_elective,Receiving course name is purely 'Elective' (no specific course match)
Quinsigamond,CIS 141,Introduction to Data Communication and Networks,3,Worcester,CS 155,Computer Networking and Security,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 141,Introduction to Data Communication and Networks,3,Worcester,CS 155#(Replaced: 9/1/2019),"Computer Networking, Security and Databases",3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 206,Management of Data AnalyticsThis course is cross-listed as MGT 206.3-FitchburgComputer Science Elective3,3,Fitchburg,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 206,Management of Data AnalyticsThis course is cross-listed as MGT 206.3-MiddlesexBusiness Elective3,3,Middlesex,,Business Elective,3,,-,1,partial_or_elective,Receiving course name is purely 'Elective' (no specific course match)
Quinsigamond,CIS 206,Management of Data AnalyticsThis course is cross-listed as MGT 206.3-WorcesterBA 250Analytical Techniques in Business3,3,Worcester,BA 250,Analytical Techniques in Business,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 212,Electronic Health Records,3,Bridgewater,,Transfer Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 212,Electronic Health Records,3,Bunker Hill,CIT 277,Health Information Networking,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 212,Electronic Health Records,3,Fitchburg,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 212,Electronic Health Records,3,Framingham,,Open Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 212,Electronic Health Records,3,MCLA,,Free Elective,3,,-,1,partial_or_elective,Receiving course name contains 'free elective' or 'general elective'
Quinsigamond,CIS 212,Electronic Health Records,3,Middlesex,,Free Elective,3,,-,1,partial_or_elective,Receiving course name contains 'free elective' or 'general elective'
Quinsigamond,CIS 212,Electronic Health Records,3,Salem,,Not Transferable,,,-,0,not_transferable,Receiving course name indicates not transferable
Quinsigamond,CIS 212,Electronic Health Records,3,UMass Amherst,,Not transferable,,,-,0,not_transferable,Receiving course name indicates not transferable
Quinsigamond,CIS 212,Electronic Health Records,3,Westfield,,Not Transferable,,,-,0,not_transferable,Receiving course name indicates not transferable
Quinsigamond,CIS 212,Electronic Health Records,3,Worcester,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 223,.NET Programming I,3,Bridgewater,,Computer Elective,3,,-,1,partial_or_elective,Receiving course name is purely 'Elective' (no specific course match)
Quinsigamond,CIS 223,.NET Programming I,3,Fitchburg,CSC 1000,Introduction to Programming,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 223,.NET Programming I,3,Framingham,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 223,.NET Programming I,3,MCLA,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 223,.NET Programming I,3,Middlesex,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 223,.NET Programming I,3,Salem,,Information Technology Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 223,.NET Programming I,3,UMass Amherst,,major or elective credit,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 223,.NET Programming I,3,Westfield,,Elective,3,,-,1,partial_or_elective,Receiving course name is purely 'Elective' (no specific course match)
Quinsigamond,CIS 223,.NET Programming I,3,Worcester,,Free Elective,3,,-,1,partial_or_elective,Receiving course name contains 'free elective' or 'general elective'
Quinsigamond,CIS 225,Programming with C++ II,3,Berkshire,CIS 125,C++ Programming II,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 225,Programming with C++ II,3,Bridgewater,,Computer Elective,3,,-,1,partial_or_elective,Receiving course name is purely 'Elective' (no specific course match)
Quinsigamond,CIS 225,Programming with C++ II,3,Bunker Hill,CIT 284#(Replaced: 9/1/2020),Advanced C++/OOP,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 225,Programming with C++ II,3,Bunker Hill,CSC 284,Advanced C++/OOP,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 225,Programming with C++ II,3,Fitchburg,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 225,Programming with C++ II,3,Framingham,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 225,Programming with C++ II,3,Massasoit,CTIM 372,Advanced Programming in C++,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 225,Programming with C++ II,3,MCLA,CSCI 330,Programming in C++,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 225,Programming with C++ II,3,Middlesex,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 225,Programming with C++ II,3,Salem,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 225,Programming with C++ II,3,UMass Amherst,,Major or general elective,3,,-,1,partial_or_elective,Receiving course name contains 'free elective' or 'general elective'
Quinsigamond,CIS 225,Programming with C++ II,3,UMass Amherst,,major or elective credit,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 225,Programming with C++ II,3,UMass Dartmouth,CIS 266,Object Oriented Prog C++,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 225,Programming with C++ II,3,UMass Lowell,INFO 2680,C++ Programming,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 225,Programming with C++ II,3,Westfield,,Elective,3,,-,1,partial_or_elective,Receiving course name is purely 'Elective' (no specific course match)
Quinsigamond,CIS 225,Programming with C++ II,3,Worcester,CS 282,UNIX Systems Programming,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 226,Introduction to Java,3,Berkshire,CIS 231,Computer Science I with Java,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 226,Introduction to Java,3,Bridgewater,,Computer Elective,3,,-,1,partial_or_elective,Receiving course name is purely 'Elective' (no specific course match)
Quinsigamond,CIS 226,Introduction to Java,3,Bristol,CIS 157,Object-Oriented JAVA Programming I,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 226,Introduction to Java,3,Bunker Hill,CIT 239#(Replaced: 9/1/2020),Java ProgrammingFor additional information and/or a course syllabus contact CITDepartment@bhcc.mass.edu.,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 226,Introduction to Java,3,Bunker Hill,CSC 239,Java ProgrammingFor additional information and/or a course syllabus contact CITDepartment@bhcc.mass.edu.,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 226,Introduction to Java,3,Cape Cod,CSC 110,Computer Programming I: Java,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 226,Introduction to Java,3,Fitchburg,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 226,Introduction to Java,3,Framingham,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 226,Introduction to Java,3,Greenfield,CIS 251#(Replaced: 9/1/2020),Java Programming,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 226,Introduction to Java,3,Greenfield,CSC 251,Java Programming,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 226,Introduction to Java,3,Holyoke,CSI 254,Java Programming I,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 226,Introduction to Java,3,Massasoit,COSC 157,Introduction to Java Programming,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 226,Introduction to Java,3,Massasoit,COSC 157#(Replaced: 9/1/2025),Introduction to Java Programming,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 226,Introduction to Java,3,Massasoit,CTIM 157#(Replaced: 9/1/2023),Introduction to Java Programming,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 226,Introduction to Java,3,MassBay,CS 120,Programming I,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 226,Introduction to Java,3,MCLA,CSCI 121,Programming in Java I,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 226,Introduction to Java,3,Middlesex,CSC 252,Programming II,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 226,Introduction to Java,3,North Shore,CPS 101,Computer Science 1 (Java 1),3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 226,Introduction to Java,3,Roxbury,IST 170,Java I,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 226,Introduction to Java,3,Salem,,Information Technology Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 226,Introduction to Java,3,Springfield Tech,CIT 215/215L,Java Programming + Lab: Java Programming,3+1*,,-,1,partial_or_elective,Credits transferred has asterisk (conditional/variable transfer)
Quinsigamond,CIS 226,Introduction to Java,3,Springfield Tech,CSC 111/111L,Introduction to the Java Programming Language + Lab: Introduction to the Java Programming Language,3+1*,,-,1,partial_or_elective,Credits transferred has asterisk (conditional/variable transfer)
Quinsigamond,CIS 226,Introduction to Java,3,UMass Amherst,,Major or general elective,3,,-,1,partial_or_elective,Receiving course name contains 'free elective' or 'general elective'
Quinsigamond,CIS 226,Introduction to Java,3,UMass Amherst,,major or elective credit,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 226,Introduction to Java,3,UMass Lowell,,Computer Science 1000 Level Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 226,Introduction to Java,3,Westfield,,Elective,3,,-,1,partial_or_elective,Receiving course name is purely 'Elective' (no specific course match)
Quinsigamond,CIS 226,Introduction to Java,3,Worcester,,Free Elective,3,,-,1,partial_or_elective,Receiving course name contains 'free elective' or 'general elective'
Quinsigamond,CIS 227,Java II,3,Berkshire,CIS 232,Computer Science II with Java,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 227,Java II,3,Bridgewater,,Computer Elective,3,,-,1,partial_or_elective,Receiving course name is purely 'Elective' (no specific course match)
Quinsigamond,CIS 227,Java II,3,Bristol,CIS 257,Object-Oriented JAVA Programming II,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 227,Java II,3,Bunker Hill,CIT 285#(Replaced: 9/1/2020),Advanced Java Programming,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 227,Java II,3,Bunker Hill,CSC 285,Advanced Java ProgrammingFor additional information and/or a course syllabus contact cs@bhcc.mass.edu.,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 227,Java II,3,Cape Cod,CSC 130,Computer Programming II: JAVA,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 227,Java II,3,Fitchburg,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 227,Java II,3,Framingham,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 227,Java II,3,Holyoke,CSI 256,Java Programming II,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 227,Java II,3,Massasoit,COSC 168,Advanced Java Programming,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 227,Java II,3,Massasoit,COSC 168#(Replaced: 9/1/2025),Advanced Java Programming,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 227,Java II,3,Massasoit,CTIM 168#(Replaced: 9/1/2023),Advanced Java Programming,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 227,Java II,3,MassBay,CS 200,Programming II,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 227,Java II,3,MCLA,CSCI 122,Programming in Java II,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 227,Java II,3,Middlesex,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 227,Java II,3,North Shore,CPS 102,Computer Science 2 (Java 2),3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 227,Java II,3,Roxbury,IST 270,Java II,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 227,Java II,3,Salem,,Information Technology Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 227,Java II,3,Springfield Tech,CSC 112/112L,Intermediate Topics in Java Programming + Lab: Intermediate Topics in Java Programming,3+1*,,-,1,partial_or_elective,Credits transferred has asterisk (conditional/variable transfer)
Quinsigamond,CIS 227,Java II,3,UMass Amherst,CICS 110,Foundations of Programming,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 227,Java II,3,UMass Lowell,COMP 2010,Computing III,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 227,Java II,3,UMass Lowell,COMP 2010,Computing III,4*,,-,1,partial_or_elective,Credits transferred has asterisk (conditional/variable transfer)
Quinsigamond,CIS 227,Java II,3,Westfield,CAIS 0120,Computer Science/Program Design I,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 227,Java II,3,Worcester,,Free Elective,3,,-,1,partial_or_elective,Receiving course name contains 'free elective' or 'general elective'
Quinsigamond,CIS 228,SQL Programming,3,Bridgewater,,Computer Elective,3,,-,1,partial_or_elective,Receiving course name is purely 'Elective' (no specific course match)
Quinsigamond,CIS 228,SQL Programming,3,Bristol,CIS 150,Oracle and SQL,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 228,SQL Programming,3,Bunker Hill,CIT 236#(Replaced: 9/1/2020),SQL ProgrammingFor additional information and/or a course syllabus contact CITDepartment@bhcc.mass.edu.,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 228,SQL Programming,3,Bunker Hill,CSC 236,SQL ProgrammingFor additional information and/or a course syllabus contact CITDepartment@bhcc.mass.edu.,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 228,SQL Programming,3,Fitchburg,CSC 3300,Assembly Language,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 228,SQL Programming,3,Framingham,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 228,SQL Programming,3,MCLA,CSCI 243,Database Development,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 228,SQL Programming,3,Middlesex,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 228,SQL Programming,3,Roxbury,CIS 283#(Replaced: 7/31/2019),Introduction to SQL,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 228,SQL Programming,3,Roxbury,IST 231,Introduction to SQL,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 228,SQL Programming,3,Salem,,Information Technology Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 228,SQL Programming,3,UMass Amherst,,major or elective credit,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 228,SQL Programming,3,Westfield,,Elective,3,,-,1,partial_or_elective,Receiving course name is purely 'Elective' (no specific course match)
Quinsigamond,CIS 228,SQL Programming,3,Worcester,CS 265,Database Applications,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 228/244/247,SQL Programming + Database Management Concepts + Database Administration,3+3+3,Middlesex,,Computer Science Elective,9*,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 228/244/247,SQL Programming + Database Management Concepts + Database Administration,3+3+3,UMass Dartmouth,CIS 452,Database Systems,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 228/244/247,SQL Programming + Database Management Concepts + Database Administration,3+3+3,Worcester,,Computer Science Elective,9*,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 229,PL/SQL Programming,3,Bridgewater,,Computer Elective,3,,-,1,partial_or_elective,Receiving course name is purely 'Elective' (no specific course match)
Quinsigamond,CIS 229,PL/SQL Programming,3,Fitchburg,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 229,PL/SQL Programming,3,Framingham,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 229,PL/SQL Programming,3,MCLA,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 229,PL/SQL Programming,3,Middlesex,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 229,PL/SQL Programming,3,Salem,,Information Technology Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 229,PL/SQL Programming,3,Springfield Tech,CIT 201/201L#(Replaced: 1/1/2019),Database Systems + Lab: Database Systems,3+1*,,-,1,partial_or_elective,Credits transferred has asterisk (conditional/variable transfer)
Quinsigamond,CIS 229,PL/SQL Programming,3,Springfield Tech,CIT 201/201L,Database Systems and Security + Lab: Database Systems and SecurityCIT 201: Course previously known as: PROG-317.,3+1*,,-,1,partial_or_elective,Credits transferred has asterisk (conditional/variable transfer)
Quinsigamond,CIS 229,PL/SQL Programming,3,UMass Amherst,,major or elective credit,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 229,PL/SQL Programming,3,UMass Dartmouth,,Free Elective,3,,-,1,partial_or_elective,Receiving course name contains 'free elective' or 'general elective'
Quinsigamond,CIS 229,PL/SQL Programming,3,Worcester,CS 265,Database Applications,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 230,Mobile Apps Development,3,Bridgewater,,Transfer Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 230,Mobile Apps Development,3,Bristol,CIT 136,Web Development for Mobile Devices,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 230,Mobile Apps Development,3,Bunker Hill,CIT 131#(Replaced: 9/1/2020),Introduction to Creating Mobile Apps,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 230,Mobile Apps Development,3,Bunker Hill,CSC 131,Introduction to Creating Mobile Apps,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 230,Mobile Apps Development,3,Fitchburg,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 230,Mobile Apps Development,3,Framingham,,Open Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 230,Mobile Apps Development,3,MCLA,,Free Elective,3,,-,1,partial_or_elective,Receiving course name contains 'free elective' or 'general elective'
Quinsigamond,CIS 230,Mobile Apps Development,3,Middlesex,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Quinsigamond,CIS 230,Mobile Apps Development,3,Mount Wachusett,CIS 118,Introduction to Full Stack DevelopmentThis course is offered in the Spring.,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 230,Mobile Apps Development,3,Mount Wachusett,CIS 118#(Replaced: 6/1/2024),Mobile and Web Development,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Quinsigamond,CIS 230,Mobile Apps Development,3,Salem,,Not Transferable,,,-,0,not_transferable,Receiving course name indicates not transferable
Quinsigamond,CIS 230,Mobile Apps Development,3,UMass Amherst,,Not transferable,,,-,0,not_transferable,Receiving course name indicates not transferable
Quinsigamond,CIS 230,Mobile Apps Development,3,Westfield,,Elective,3,,-,1,partial_or_elective,Receiving course name is purely 'Elective' (no specific course match)
